mcg,gvh,alm,mit,erl,pox,vac,nuc,class,Cluster,Agglomerative_Cluster
0.2361379497655822,0.211067729489257,0.2587589985626607,0.0648772932940163,0.0643948972124934,0.013286092411349,0.1137209522272759,0.3090980826452635,CYT,2,1
0.6046614565204121,0.4115860527160597,0.2631784926807972,0.1281988700539889,0.416996544069959,0.0394627711504039,0.0204229836762662,0.0765175461481057,CYT,3,3
0.2920487185984639,0.4491558671991043,0.3410846528469374,0.2582947294386306,0.0104017569330615,0.1531848627805054,0.1277241587685423,0.2609709597200714,NUC,1,2
0.4004222737895427,0.2679312451907865,0.3447656491996484,0.2164280071937802,0.2182830624184082,0.0174923065881691,0.1544985919221761,0.6718566395844499,NUC,3,3
0.4507710944195557,0.4176680291052987,0.5253560412555153,0.2472509885548759,0.02153457411114,0.0536714698221441,0.1738218864854026,0.2697491396550059,MIT,0,1
0.1848018664101324,0.150108946801192,0.2760507171482441,0.4526537399249652,0.1643532108891702,0.2150842109064286,0.0833052622153857,0.6124767912583261,NUC,1,0
0.4101929338053977,0.4718291758128962,0.5725580006420458,0.0476845306702923,0.055003077832399,6.874846531251797e-05,0.0061344204149451,0.0229544629476517,NUC,2,1
0.34973434990572,0.0887966664810343,0.4208628176091434,0.2566819781206431,0.2415310580418602,0.0044222613018839,0.0015954166764059,0.3711642620226216,CYT,3,1
0.1756191969893639,0.4678561070838936,0.1344334895858155,0.3702195119269145,0.048341497260582,0.1067504605916422,0.02417153253402,0.4906677497246993,MIT,0,2
0.2052622268743936,0.4688915625596437,0.2056867837245009,0.2488121631460983,0.0474915976925918,0.0702790415805525,0.0085933321488756,0.4820378629389161,CYT,0,1
0.6085560017364287,0.348444069172187,0.1955584799538361,0.1219006373863362,0.1721539358904105,0.1223884660179065,0.0069940319092682,0.5601863994249353,NUC,1,1
0.141658770535373,0.264080582240048,0.6458733676681992,0.0979758139782996,0.0243824426665981,0.0550339882923485,0.0374970524501826,0.1253424236880951,CYT,2,1
0.43593946275941,0.1839016666596838,0.2239379573435304,0.0784641342867439,0.0144367895595497,0.0547808302579376,0.0066384476975391,0.1029164706756957,CYT,2,1
0.3082365330185971,0.4106561198518567,0.4523865289248152,0.1304815818669152,0.0200376059638206,0.0647822447157168,0.1964090498200992,0.5389994192619674,CYT,2,1
0.4550063988010734,0.059614022899604,0.1475775172613118,0.2310533031086304,0.2996817745157832,0.0089529178044293,0.0761154743887385,0.3353907086125059,CYT,3,3
0.4275490847618506,0.1816274864371022,0.3071788682198309,0.1789420266882322,0.0461012752738839,0.1224104973353533,0.0590156189608723,0.1623507933128162,CYT,1,0
0.2781861683282088,0.3745706079748254,0.2323088559826532,0.5218818011179172,0.0449800804163661,0.0260645484852233,0.0319001968358361,0.4626267137122698,CYT,0,2
0.1852405523576611,0.1913520229422708,0.4353927553928856,0.0722973055239968,0.0603098379940497,0.0459811414945595,0.1654426928580937,0.1107071866419504,CYT,2,1
0.5553171992560851,0.2121450647221529,0.3469808961510326,0.1596752973127777,0.2184930605467475,0.012805601350951,0.0960362997443053,0.2324230645196664,CYT,3,3
0.5031820579410835,0.2939671196096951,0.3133019872721573,0.0920238136500074,0.0475382298959834,0.0294404732684065,0.0119891830244617,0.3927995186723602,NUC,2,1
0.3218467203585847,0.2774911918619605,0.4611943400341332,0.0489919542798757,0.3734738383238099,0.0591502531957647,0.2406770622457601,0.2539060879637673,MIT,3,3
0.2940375021670958,0.0858578762685731,0.3571640174787931,0.569580312911415,0.0220736373340477,0.0117765815660046,0.0334299719338853,0.2642536292120877,CYT,0,2
0.1254493851034331,0.2336825500405426,0.2482670731843202,0.3513819360618633,0.0326675614406145,0.0352193994824604,0.0311075060675064,0.5978303534633632,NUC,0,2
0.4444012505601111,0.3319202093040391,0.3658066150208788,0.2106890109678782,0.0083502622051107,0.0229081127768448,0.0319232546859871,0.4256513554863134,NUC,2,1
0.5757688148776429,0.4309775708003919,0.1670374129471353,0.3063895115971142,0.2422222305673802,0.0451785136622369,0.0760989512752941,0.2818588555395291,CYT,3,3
0.1238108655661201,0.5405277045945869,0.3327698467233542,0.1077380595752285,0.0772170370304824,0.0273270291229724,0.0607643633148607,0.3653560906233862,CYT,2,1
0.1417424749206275,0.3624885883346082,0.3474647765427892,0.0996936842390357,0.033578016179303,0.1045090385073057,0.0690637591326152,0.3367831265852161,CYT,1,0
0.1872751990226918,0.0305434397306491,0.2656557701587599,0.0209677174874818,0.0165262365421616,0.0696299610697453,0.0010655966014148,0.4725531015080896,MIT,2,1
0.1912672864319361,0.681042092567164,0.0741181788300234,0.2926368435559512,0.1327431689856623,0.0623651416180652,0.2408687642968986,0.5112859228446052,MIT,0,0
0.2750086185191396,0.3758984026809143,0.4575953260994154,0.3841134092305858,0.0347102776850757,0.0100965650602687,0.0262298111829217,0.331806644444049,CYT,0,2
0.2594732652222252,0.2120051593270261,0.5205650677029311,0.1582183244816878,0.1050164262519349,0.1803395134925234,0.2557276516051384,0.0611333306679956,NUC,1,0
0.1160173375309619,0.238406194993287,0.6080972298226864,0.059031766567432,0.0488963565578622,0.087896253990207,0.079205741126665,0.517062295995092,NUC,2,1
0.5878548997680135,0.3456372210602896,0.2183626505162022,0.2707009126039864,0.1081426735901866,0.0089285789827057,0.000245748448542,0.4668242406515756,CYT,0,1
0.141844276079871,0.1365163578317487,0.339721770897446,0.2276479322898396,0.2195383727120575,0.0255834715769987,0.1231864822584302,0.2281523474752733,MIT,3,1
0.2670940915387836,0.121646169029237,0.4587779661552663,0.2677186491607364,0.0246215316443653,0.0339111355810424,0.0189155144332505,0.1663581666447045,CYT,2,2
0.1693494018369503,0.2600905647766108,0.4874729826081621,0.1192248808582922,0.2922024155581108,0.0220732344165465,0.3094653377610769,0.3963982279358631,NUC,3,3
0.5051295998717548,0.6852982278784152,0.5402756297708768,0.1596415576943335,0.0390506809865519,0.0003758278262304,0.0852553477812132,0.1914475039209876,NUC,2,1
0.2152263011559128,0.4036573143827592,0.1077429332098637,0.3169379771678632,0.267893765779299,0.0520395488934015,0.0007704426607212,0.4444074117195424,NUC,3,3
0.3026792843884116,0.1258683129842543,0.2788482405280369,0.0789225363497689,0.110381395610166,0.0392336641068564,0.1467264355674422,0.6645841263106662,NUC,2,1
0.6043368946581595,0.0136657965330846,0.2114162715605768,0.2406565469193223,0.1977473825657002,0.0034017516877175,0.1676757250295835,0.2746286289413346,NUC,3,0
0.2264428247113664,0.1170329664682772,0.4415733330195724,0.1915220982654714,0.1814660470442781,0.0573004538627217,0.0111389995660784,0.3160824892646358,CYT,3,3
0.3300102349170474,0.3327911607805335,0.1180015941320317,0.2154148369016215,0.0280363196198421,0.006694755889567,0.0925890349120526,0.6689378813562182,CYT,0,1
0.1552676357183774,0.2075761831155614,0.2233749908453481,0.3258090755716147,0.3042406510961211,0.1529992960075389,0.0881140172125324,0.6038858768167629,MIT,3,0
0.2640383541633144,0.4594507351363558,0.4572176440451276,0.4783711959239303,0.0414452563286976,0.0047980708817945,0.0163640585563861,0.2011960696477348,NUC,0,2
0.3870555710169233,0.1414921304964479,0.2238405946016949,0.1724807745087284,0.0004380719233744,0.1882983529228304,0.0065709179812906,0.5779747582055881,MIT,1,0
0.1219581579427709,0.2540865767300138,0.3030287113814106,0.0547974481731425,0.2747935613799161,0.0330269163585113,0.0608486483931595,0.6071840771647434,CYT,3,1
0.2307343681279402,0.5067721582223921,0.109463216595689,0.0210042619481368,0.0075820193978432,0.0470182205559227,0.004139683038943,0.3711125342773728,CYT,2,1
0.3374328449762505,0.1377039234197827,0.2606683509879492,0.3444433320259273,0.1390234687714867,0.0033678424935289,0.0241440804986812,0.3999137714971434,NUC,0,2
0.0724104629791323,0.179715216973904,0.3186587288930947,0.1413269042724031,0.0115625452586336,0.0435201708250639,0.12460242014728,0.5473639379715435,CYT,2,1
0.3782207354851397,0.2464218506051932,0.3829865512235035,0.1583162755478475,0.0099659505305088,0.0942513525588368,0.0698248354831165,0.4215488851365488,NUC,1,0
0.3194343997975769,0.316621337389868,0.1448314395959413,0.0327329956924127,0.3134417987660584,0.0398892282011629,0.1980408099072275,0.3892165016911993,MIT,3,3
0.1972597201780969,0.263497431819295,0.2805657277759156,0.0951706332852359,0.0746490487881666,0.0672599329662073,0.0006433923511363,0.3501059899771506,MIT,2,1
0.287172100514021,0.0623109407455336,0.3344061025563385,0.1151778865719549,0.1131644626477793,0.0034852316072703,0.1016703768972164,0.3655555515108616,NUC,2,1
0.6008221918617068,0.1343210624648833,0.2728351379760249,0.3264798682404392,0.0194155373989738,0.0427411807133336,0.054282058517273,0.5216508852606336,CYT,0,1
0.0971226057228562,0.2198364844037171,0.2150702808515595,0.1618026118062248,0.0086122649045085,0.0006098089476581,0.1184767949545608,0.487884177972996,MIT,2,1
0.2750073539162113,0.2066498134671736,0.1497317993465108,0.4659412365269581,0.1145911074340088,0.1225477466401451,0.0364838475480307,0.2438716919430125,MIT,1,2
0.5045933992123101,0.488146500186233,0.3054099485016237,0.0880294840921024,0.0066900073162201,0.0013979956060756,0.0647275913293575,0.5465775261910301,MIT,2,1
0.1595183596132539,0.5758705082513509,0.3358692873453576,0.0631516278462486,0.2085435204333699,0.0074910826336265,0.1899790225718685,0.2031907882051968,NUC,3,3
0.2144434659745125,0.5098772553009548,0.404627837477618,0.1537482407510569,0.0173224781579903,0.0927500632935531,0.0183972289568951,0.6443231091132258,MIT,1,1
0.4631573276497399,0.1231098603773249,0.1756156394196422,0.166838788168035,0.1779614667701817,0.1275663751895797,0.0208250359232514,0.5657658644969935,CYT,1,1
0.278102406698222,0.5340564936477953,0.4032169451650817,0.0989487039929781,0.0561931827116124,0.0207602837738243,0.0765867362039121,0.4032729294256135,NUC,2,1
0.185040538482732,0.3000233642650844,0.1094037267783243,0.2238384280791827,0.0304822746135808,0.0093088333699191,0.004459250329949,0.1655968520915396,CYT,2,1
0.1145555589074245,0.203035997894286,0.1494245504818638,0.1646604753746171,0.0705705368630045,0.1249615970814118,0.0161079469468297,0.3481135599353459,NUC,1,0
0.4228950555098883,0.2610230477770125,0.4143007079738348,0.1421074177650864,0.2606689789146689,0.068618957317927,0.2235823954640552,0.4849102885027733,NUC,3,1
0.6440679634524121,0.3491495938444784,0.2567786478851995,0.3325046778380782,0.024937656212951,0.0408355465946626,0.0528269968157996,0.3818895651968244,CYT,0,2
0.3083255266751108,0.544808127323102,0.376051175869058,0.318504668220346,0.014523423020607,0.0075503606659898,0.0366310222371555,0.1686699391125274,NUC,0,2
0.4105774245043222,0.4105295472785979,0.511828291487334,0.283199857351997,0.0571161701430118,0.0918415083916078,0.368998036366135,0.3439780069998213,CYT,0,0
0.1960542058844075,0.0265922384917276,0.4063246177824501,0.5065922405754154,0.103514870449201,0.0815255556333878,0.2467850119527718,0.4737288231446326,CYT,0,2
0.1388747735087824,0.5846196094727675,0.1817961467967622,0.1312005806570299,0.0449437600035064,0.0249869623346548,0.2628893543832957,0.2762085190129855,CYT,0,0
0.0985267612391955,0.0481860787834624,0.2831587883640672,0.2553619975528557,0.0593109174798628,0.0616146384668043,0.1546618786907937,0.1224820786822367,NUC,2,1
0.3672611312390035,0.3619976181916694,0.6655425664704496,0.3964231290988468,0.0369810352826344,0.1435933125127121,0.0565024365057992,0.3621491784502642,CYT,1,2
0.5073793345737749,0.4445216476099797,0.1637371232113833,0.2632387105345924,0.018427304015806,0.0021557956045139,0.1601802487094814,0.4780029824383349,CYT,0,1
0.2364619685412546,0.415854715189363,0.4511444567942975,0.36883194552011,0.0764038512031794,0.0185490265962904,0.0035849431971257,0.6118959889826454,CYT,0,2
0.4056361401586,0.0884106740110765,0.2814837884457967,0.1396907552555967,0.0709669953167041,0.036422653982938,0.0134730837421476,0.2206739769008831,CYT,2,1
0.2649097709889378,0.4715625233688157,0.6279421191198123,0.2409243585335497,0.0369630680266878,0.0099223816472602,0.3109789760168237,0.6299306208749266,CYT,0,0
0.3808117943964557,0.3368306036494141,0.28060971418435,0.1853816488523417,0.0536936385089205,0.1054827885918891,0.1851841373696021,0.485307831221602,NUC,1,0
0.2253317470448952,0.1945749280420154,0.2609007284526766,0.0660935004450563,0.0031353860683212,0.023650803633104,0.0653795392041185,0.3604888310946524,NUC,2,1
0.0451536951706062,0.1508800538834468,0.3344929362910879,0.1924955185911426,0.4080837111764072,0.0835648428103558,0.0351496241559516,0.1631310398900806,ME2,3,3
0.1643660328395617,0.3404639347063897,0.4758135801212057,0.0910106275830262,0.0783530343692301,0.0342996592413702,0.047138617296881,0.2364564663167833,CYT,2,1
0.1914306997277393,0.3587216001547413,0.2726924386050421,0.3585580353464241,0.1222916422678281,0.1861942456364614,0.0950607972007668,0.4918504173125091,MIT,1,0
0.2616461141449531,0.0851464679826618,0.2343124754686818,0.1100434975890458,0.061336114096799,0.0258618045130222,0.0783659926490994,0.4777284546888199,CYT,2,1
0.3563937219389386,0.3699980733267337,0.4808747896516174,0.458100307644415,0.1913031756850288,0.0502728408345147,0.0104502040022509,0.3857258845935526,CYT,0,2
0.0807393667249193,0.44797171299013,0.2514629692842942,0.3351065299174949,0.0743304146590625,0.0727069374723049,0.0043188897749131,0.3303677622664954,CYT,0,2
0.1084574754788678,0.0767093048396633,0.3682989523586066,0.0442553220980102,0.033571381307173,0.2310002506372157,0.1584289706162747,0.2458324912641771,CYT,1,0
0.2455266465423252,0.4168198571040247,0.1623700199451394,0.0863282177859268,0.0346846637187942,0.0807470200091131,0.1156235274772472,0.563238381783058,NUC,1,0
0.5453972463065507,0.4641720514463859,0.1964807579664843,0.1454762541159513,0.135046646649462,0.0124174627984079,0.0186364685675344,0.44486933362613,MIT,3,1
0.3355411391283527,0.1989742861771029,0.3786641948358343,0.2558815467211358,0.0201359808300097,0.0824917647704845,0.0338796234703331,0.1962056376748406,MIT,1,2
0.1119325748862738,0.639928882421978,0.179012158046269,0.4206107214166452,0.1830836491771587,0.0382676472077959,0.2031427493875057,0.5829452160340044,ME2,0,0
0.0786186195421999,0.1547884373926439,0.1319022561106143,0.2304596656527409,0.01892044185313,0.0106003663177067,0.2310508589208185,0.2686266689306489,MIT,2,1
0.2232495599779229,0.2059476932547254,0.3243939912035395,0.3561138474909413,0.3254063014896295,0.0474120150276496,0.1362374775969191,0.1783413098829634,NUC,3,3
0.2393448930531098,0.1557324508881387,0.6451957889068136,0.1387557143165212,0.1626794717233311,0.0969867264203244,0.1063853916161108,0.5108226133092072,NUC,1,1
0.4691650839986767,0.5888845644749964,0.2019818878835602,0.1906399002130901,0.1558530226095784,0.1409682605659928,0.2623692471366354,0.3924587648230291,MIT,1,0
0.1093010128782776,0.233807017513902,0.3485184677642373,0.1573940304883256,0.2124792742726328,0.0021862581316963,0.0720002138720599,0.1354156305883876,NUC,3,3
0.350841738423868,0.2132702286536886,0.3860495596407443,0.3277384423947538,0.1754782361701992,0.0303924121227612,0.085028765581155,0.0663979371619302,CYT,0,2
0.1147332768168895,0.1286186974442298,0.2029071698626486,0.1672186724754293,0.2594892257773787,0.0219096326682393,0.0559440610965533,0.3230870316011071,NUC,3,3
0.5209560844968074,0.5364299550377335,0.1590756209003745,0.4164849321193656,0.0274566016956635,0.0389934659728749,0.0334960476831521,0.3600320748562856,CYT,0,2
0.4629191165410449,0.1572020883578299,0.1880361935428769,0.2514157778296292,0.007800615493376,0.0058632646583379,0.0119311804697489,0.3505033080932187,NUC,2,1
0.4458084306295856,0.1727321811927743,0.2377814179173631,0.0972297814129105,0.0211476364049739,0.0500527490021611,0.0662806520319489,0.3544513668919841,MIT,2,1
0.4507456473585096,0.0389142920381068,0.3930645094781524,0.2668684536695129,0.0815763209268555,0.032781698048091,0.0408258856851675,0.7659686969024179,NUC,2,1
0.207768701685737,0.1627240473743525,0.1513143866704608,0.190234627032656,0.185960252096423,0.0479874457811789,0.0523758733949479,0.3111006977487325,ME3,3,2
0.5530846398930729,0.0836483038044846,0.5172483156147819,0.2912632296512031,0.0393070091586854,0.0121422109955717,0.1883738928690695,0.2361911996048906,MIT,2,1
0.2414057853315312,0.2545511208694632,0.2658369434168535,0.3349760410642856,0.0461104201419838,0.0484197422732651,0.0084566888319487,0.2260816405184409,CYT,0,2
0.3521991446239845,0.4015869776065282,0.2670638956024621,0.3125959294254218,0.0583603586557611,0.0515193565681421,0.0486711526056653,0.5816972727923126,CYT,0,2
0.5623335554103934,0.1886656904467183,0.2826854004244835,0.2012635627823969,0.0063451982474359,0.0880150525156275,0.0546480769950354,0.2559197154200836,CYT,1,1
0.066028107172517,0.2076674143557029,0.2865052475660457,0.1598793107281055,0.0535660057235168,0.0039264468500903,0.0248338791048328,0.3332972168935352,MIT,2,1
0.4780103627939779,0.1081014794842698,0.3766546396667504,0.1974638448329501,0.1179929907299062,0.0570347942243912,0.0343487637365354,0.432338410067806,CYT,2,0
0.3619557421910525,0.5902607848461704,0.2872403189687366,0.0881129805265453,0.1545178662434102,0.0594040541866192,0.0380787326592564,0.7016736410877176,NUC,3,1
0.4016190764260652,0.5259796292366464,0.4538778809549292,0.4572739384517831,0.0167790444162809,0.0308551871421522,0.1467260260327313,0.6574569051412302,NUC,0,2
0.1447690887902211,0.4108893449794827,0.3368370417445955,0.1601054537321551,0.2819706310363341,0.0132691620868683,0.1253889365724892,0.0957270885325562,NUC,3,3
0.1485361833971406,0.3922349105705297,0.0558832504785186,0.2232816270655761,0.2828158517040975,0.0127286687180819,0.0710656878451231,0.5345272693579948,CYT,3,3
0.2673122822770018,0.1112940370039251,0.2404106043376105,0.0522936062561271,0.1164115932105726,0.0333276133655147,0.0996178764835016,0.1862556152529594,CYT,2,1
0.2665058948831771,0.3473639010928386,0.3986715329525781,0.236979422516085,0.0543682257447003,0.0205807285566707,0.0986485461932152,0.2825972489207277,CYT,2,1
0.2016844401116823,0.3295858224261463,0.3167733944034737,0.0487460570259744,0.0104502958834384,0.0323030113004132,0.1230321315289363,0.2280282809261955,NUC,2,1
0.5191348577625704,0.359880432908147,0.4147953768297389,0.446852225822748,0.0829044937986092,0.0443842373135924,0.2310444201334666,0.4482767272764801,CYT,0,2
0.0125769688314679,0.0338837471834879,0.3638390450519395,0.1491719225674403,0.0120233726312031,0.0136414034764508,0.0680225382083414,0.2761711403159721,MIT,2,1
0.230059532111924,0.1627763085963834,0.3358022832648578,0.2598509655586517,0.0205034994011579,0.0160707895178308,0.0392375504145817,0.5212495869915567,CYT,2,2
0.0891624767452996,0.1063373522001134,0.1879008470316135,0.2704914266602469,0.0296909753446335,0.0176412167418079,0.2814117984125702,0.0991806358822004,NUC,0,1
0.5437183231209585,0.1551487850207681,0.4099684059582857,0.0709843102936974,0.0120197618614517,0.0383335125872284,0.0629153386688832,0.2702917589459903,ME3,2,1
0.3380641675028336,0.1927539832261751,0.2646845258435953,0.1400463668440557,0.3476985567365706,0.0321942676086743,0.0394930909144381,0.5568479780582308,NUC,3,3
0.2209937767876525,0.2800948577628053,0.180695668997406,0.1312001225307205,0.259745645073815,0.0004318077092591,0.0527639154138654,0.1782623394895554,CYT,3,3
0.1223216696690601,0.3514695705879277,0.0789668524037807,0.0299848156491929,0.1644850952248808,0.0074380893208016,0.0038797074254733,0.2842094876927608,MIT,3,3
0.327157746156919,0.5224220920136249,0.3443731118154971,0.2701316268752365,0.0397510917132787,0.0344168158661139,0.0077854641229509,0.4543653069751608,CYT,0,1
0.0999748268202887,0.1364126229199172,0.3335404531590473,0.0408486575797085,0.0157620129234649,0.0321210822250692,0.2852076907643123,0.3647464730682934,CYT,2,1
0.3375920398739411,0.4046162659067748,0.2592221921415884,0.2856969245729792,0.2150117434209697,0.0064474624561616,0.0241375506963881,0.598938645214139,CYT,3,3
0.5828544730774738,0.2716328618851711,0.4501643015465179,0.2349202772450394,0.0946687048734702,0.0452336172116269,0.0589725954813249,0.0578629904713867,CYT,2,2
0.5490326088038333,0.0473550218340908,0.2658290479135016,0.331704556479725,0.0955964499734141,0.0102871592731188,0.0327696232257391,0.5355959387856873,NUC,0,1
0.1444002153105774,0.2953528753343766,0.0852190050101889,0.0222578598177396,0.0019021197937161,0.0498830807493041,0.0287597725205644,0.4871154699601423,NUC,2,1
0.5397886850088234,0.501248339082625,0.5307908587601473,0.4068571893791868,0.0446671668054992,0.0453327276334553,0.0220702895923071,0.4310586421468754,CYT,0,2
0.0491039142380159,0.4858502070448036,0.520072616693014,0.0137277265797101,0.1564432420720359,0.0068551734387659,0.2127898884304053,0.0490167456060783,CYT,2,3
0.2269298672078842,0.2197135313715548,0.3227468789922894,0.2623963946563413,0.1173612796360428,0.0979177046808105,0.0798750671608048,0.3199476921942956,CYT,1,0
0.1507116244682386,0.2537504534002289,0.055874442732501,0.0525512611255225,0.2979631418434377,0.0123198226607229,0.086422350706506,0.5089146200268644,CYT,3,3
0.0397742668078514,0.3985891943176731,0.3428138912598413,0.1729098878176389,0.0086036786281321,0.1135157480351584,0.0769007033174518,0.3057657415238505,CYT,1,0
0.4199586775519187,0.3642702929704493,0.2694480073353508,0.0504179914070951,0.0332005875773485,0.0379836829539991,0.1892456779697393,0.3097488490766429,CYT,2,1
0.4703209324057288,0.3043079001079424,0.2087368642915721,0.1435608536146692,0.110134858182673,0.0084171750517099,0.110039431159013,0.3485542206630199,NUC,2,1
0.4593225624256609,0.1883311295010069,0.4622496209603466,0.2523033128718962,0.0797317974140253,0.0448005346801441,0.0206560382440544,0.3038322360585788,NUC,2,2
0.2928697416440324,0.4520658278042114,0.1096907020907386,0.2121362436830723,0.1276924520184344,0.0142132263505971,0.1747296245387619,0.3215209943720438,CYT,0,2
0.3253208111970423,0.1808939135249467,0.2943560785920213,0.145515913507498,0.0310919095511486,0.0134809608457125,0.1556592428064394,0.4403923556476538,ME3,2,1
0.608299740483025,0.4439821996140161,0.2770909463971104,0.3495391440469243,0.0085009440848244,0.0023635367536556,0.0304224672824076,0.2178847945421433,CYT,0,2
0.227995917813659,0.1115223530543981,0.0965704120188712,0.0506367467659068,0.0144457180618724,0.0061611353965586,0.1866371948781507,0.5632930395206392,NUC,2,1
0.3285833899501695,0.3755998873241692,0.3431931086467175,0.0419630992771748,0.1900454908474969,0.0477288199376169,0.0929784945797972,0.3080150281223438,CYT,3,3
0.188908839828141,0.1066966228665841,0.2634106713931767,0.0497033197606428,0.0265023695293524,0.1153169450207601,0.1381857047557925,0.5139686051027125,NUC,1,0
0.4759491652842039,0.4280112495481197,0.3823665446091507,0.1523142725141525,0.1628670739947787,0.0748116772149892,0.0608019300436119,0.2536370021949457,CYT,3,1
0.4619524675485082,0.5276909753362007,0.1026401489512538,0.0375996809596186,0.1140365204709253,0.0315840584261198,0.0953173566091522,0.4161535767472704,NUC,2,1
0.3355219672420451,0.2735065243207715,0.3354904456993943,0.1935759010791189,0.2379962775401012,0.0102191464936428,0.0438823356122768,0.2759715709504343,CYT,3,3
0.2913305263540643,0.3682565543636485,0.4049355238745589,0.1263843267802259,0.1585965276250473,0.0057478623639761,0.2384089579472639,0.5771219509269893,CYT,3,1
0.3010360813901332,0.5020573965730817,0.4251570250544546,0.1171545228378803,0.1555439555178288,0.0674314534398092,0.0076683274215144,0.1321561568240302,MIT,2,3
0.3271906689077269,0.4732991645666849,0.0940839100781683,0.0576733016145789,0.0285041943990843,0.0468339328263119,0.0179289905440284,0.4660791640762943,MIT,2,1
0.0676409928670715,0.1554975214030281,0.1807059222981107,0.3197868781538541,0.05993166549082,0.0464155667490808,0.0258555402550128,0.4967166224882638,CYT,0,2
0.3328039645201829,0.2233239186679817,0.2212405546328978,0.1554131399397917,0.1450716778043486,0.1637697235344672,0.0311392858230028,0.4278839469843563,CYT,1,0
0.5689403837780267,0.5626481648234721,0.4046506280496803,0.1620401470813042,0.1647104800181395,0.023867685417289,0.0402615356985666,0.6754253706385721,CYT,3,1
0.1687368232740908,0.2609172476263037,0.3127026733513115,0.1157607316471952,0.3417466915414402,0.1166999247404329,0.034952639032969,0.247078258719784,CYT,3,3
0.3234785077429782,0.3653967323356238,0.2316064343103976,0.1785558268020423,0.1481259473165065,0.0068003368948677,0.1639262253894496,0.4376653076170542,CYT,3,1
0.2595142364225923,0.200105295485411,0.5440060686950164,0.3845303634200889,0.1068082194811444,0.0918477922136787,0.0062410739104608,0.1333716506142695,CYT,1,2
0.2107341076181594,0.2790882966522514,0.1273788947184053,0.0786456619645291,0.1025312842149767,0.0046038739325096,0.1212244708228129,0.2433131937250659,MIT,2,1
0.4454389315848823,0.5845293062890545,0.227048938621285,0.0960778051644935,0.1967720052650548,0.0060830085311903,0.1071311067253435,0.6890225766606991,NUC,3,1
0.1925251778170265,0.2186715928824578,0.3629143389169226,0.0585842146187857,0.1784668442214677,0.0963817955195324,0.0049679182912416,0.4953504549869189,MIT,3,1
0.4215730229751968,0.2737280175593227,0.3466364986518213,0.2052478774530121,0.2408704808245279,0.0099017529497606,0.0103478243944315,0.0376699953905941,MIT,3,3
0.3147556062634345,0.2355719729700192,0.3668220351228379,0.2803663808179219,0.0550667283524241,0.1638385632477524,0.0197808716560435,0.5144018714883891,NUC,1,0
0.089175148068904,0.4487472958257429,0.2659306026866906,0.0783505963879255,0.0844718200933375,0.0313152467361004,0.1557110535109419,0.5966121783110787,NUC,2,1
0.1813974974553684,0.3416095459898453,0.322432686137742,0.1460390399872113,0.1548135029465077,0.0310310965755827,0.1680535526159389,0.2049026817665011,ME3,2,3
0.2888520759798477,0.1885363008476477,0.0960244638829114,0.1287156064843566,0.0031222421242708,0.0038533590146078,0.0891282522839661,0.1303238339009232,NUC,2,1
0.1912204640490106,0.0697274072743297,0.1900508795304122,0.2543444191371374,0.251459645326525,0.0358055252774528,0.0958541463400091,0.5925268632370575,NUC,3,3
0.254632025981011,0.2870037697969431,0.2051430570975822,0.2468893682748452,0.0729508883510719,0.0954029296102074,0.0074651276939793,0.2298384750724383,MIT,1,2
0.2626091579593145,0.4231623401429899,0.3309611666004,0.1177042018286179,0.0890094056398661,0.0158394293660052,0.026036467179938,0.3158512365552128,CYT,2,1
0.1868577020761625,0.2544463113452371,0.1579204294197854,0.0508799312334541,0.0652251350953275,0.0502870356834447,0.0463086380338512,0.4240977005718741,NUC,2,1
0.1235656832485277,0.3667331463052714,0.3785305484292752,0.0591141551880382,0.2109753649657912,0.0278882985966969,0.0490608789387556,0.5306218288758384,CYT,3,1
0.3590902667010948,0.2709725560304517,0.2405578335485661,0.0990459278020153,0.1112899855955779,0.0412271097681406,0.0215562597469834,0.5007247243763695,MIT,2,1
0.0072479127321231,0.4014667875987283,0.3459336459679822,0.1694863643061607,0.016116744468731,0.1322394319792975,0.0359543262521111,0.2096214199137299,MIT,1,0
0.2254122917396397,0.4634281692866867,0.198329878223555,0.0733177442624607,0.0270878627860079,0.0208771458706038,0.0024394614942507,0.6870736953961571,NUC,2,1
0.3682584032090778,0.0532946450782907,0.2657476751697797,0.2107275113826394,0.2343019216510351,0.0039426498696722,0.1695492710350349,0.7163073275143698,NUC,3,3
0.4700537573475749,0.2216669158299189,0.2621396704313468,0.1978565992211538,0.304841942185601,0.0687291923623744,0.0663234425697343,0.2636446067669135,MIT,3,3
0.2334079593854568,0.2266136770072683,0.2452659077898045,0.472921021837272,0.0117040580330644,0.0007517940936511,0.1987938185321725,0.6751382322135073,NUC,0,2
0.604550623924786,0.2584065917858716,0.5173462126949437,0.392624223090304,0.0549788359950718,0.0909505501308908,0.1375148292099942,0.1624838269801531,MIT,0,2
0.1116182558215075,0.1390826368336938,0.3654774660625218,0.5734552958401723,0.0771674793820124,0.0276893617959504,0.0076088622029533,0.7318862028200889,CYT,0,2
0.2918006363881575,0.3297479813202082,0.2873339316856792,0.216721991362365,0.1367596173315043,0.0268598552453508,0.0036186577041499,0.5200872983657967,MIT,3,3
